batch,model,reasoning_effort,correct_source,run_id,scheduled_order,arm,correct,parser_status,reasoning_output_tokens,reasoning_tokens_is_516,reasoning_tokens_is_1034,reasoning_tokens_is_518n_minus_2,lattice_n,lattice_residual,final_integer_candidate
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0014-control,14,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0015-control,15,control,False,ambiguous,6214,False,False,True,12,0,4
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0016-treatment,16,treatment,False,resolved,516,True,False,True,1,0,35
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0017-control,17,control,False,resolved,516,True,False,True,1,0,35
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0018-treatment,18,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0019-treatment,19,treatment,False,resolved,516,True,False,True,1,0,24
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0020-control,20,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0021-treatment,21,treatment,False,resolved,1034,False,True,True,2,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0022-control,22,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0023-treatment,23,treatment,True,resolved,3624,False,False,True,7,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0024-control,24,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0025-control,25,control,False,ambiguous,516,True,False,True,1,0,27
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0026-treatment,26,treatment,False,resolved,516,True,False,True,1,0,33
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0027-treatment,27,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0028-control,28,control,False,resolved,516,True,False,True,1,0,31
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0029-control,29,control,True,resolved,4660,False,False,True,9,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0030-treatment,30,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0031-control,31,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0032-treatment,32,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0033-control,33,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0034-treatment,34,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0035-control,35,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0036-treatment,36,treatment,True,resolved,2070,False,False,True,4,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0037-treatment,37,treatment,False,ambiguous,3106,False,False,True,6,0,20
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0038-control,38,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0039-control,39,control,False,resolved,516,True,False,True,1,0,36
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0040-treatment,40,treatment,False,resolved,516,True,False,True,1,0,32
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0041-control,41,control,True,resolved,4142,False,False,True,8,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0042-treatment,42,treatment,False,ambiguous,7250,False,False,True,14,0,11
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0043-treatment,43,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0044-control,44,control,True,resolved,4660,False,False,True,9,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0045-treatment,45,treatment,False,resolved,516,True,False,True,1,0,36
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0046-control,46,control,True,resolved,4035,False,False,False,,-107,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0047-treatment,47,treatment,False,resolved,1034,False,True,True,2,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0048-control,48,control,True,resolved,6598,False,False,False,,-134,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0049-treatment,49,treatment,False,ambiguous,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0050-control,50,control,False,resolved,516,True,False,True,1,0,27
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0051-control,51,control,False,resolved,516,True,False,True,1,0,27
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0052-treatment,52,treatment,True,resolved,5696,False,False,True,11,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0053-treatment,53,treatment,True,resolved,2588,False,False,True,5,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0054-control,54,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0055-control,55,control,True,resolved,7250,False,False,True,14,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0056-treatment,56,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0057-treatment,57,treatment,True,resolved,5178,False,False,True,10,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0058-control,58,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0059-treatment,59,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0060-control,60,control,True,resolved,6214,False,False,True,12,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0061-treatment,61,treatment,True,resolved,5696,False,False,True,11,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0062-control,62,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0063-treatment,63,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0064-control,64,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0065-treatment,65,treatment,True,resolved,5178,False,False,True,10,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0066-control,66,control,False,resolved,516,True,False,True,1,0,28
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0067-treatment,67,treatment,True,resolved,3106,False,False,True,6,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0068-control,68,control,True,resolved,3106,False,False,True,6,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0069-control,69,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0070-treatment,70,treatment,True,resolved,6732,False,False,True,13,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0071-treatment,71,treatment,True,resolved,4660,False,False,True,9,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0072-control,72,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0073-treatment,73,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0074-control,74,control,False,resolved,516,True,False,True,1,0,30
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0075-control,75,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0076-treatment,76,treatment,True,resolved,6732,False,False,True,13,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0077-treatment,77,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0078-control,78,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0079-control,79,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0080-treatment,80,treatment,True,resolved,2588,False,False,True,5,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0081-control,81,control,False,resolved,516,True,False,True,1,0,35
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0082-treatment,82,treatment,True,resolved,5696,False,False,True,11,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0083-treatment,83,treatment,False,resolved,516,True,False,True,1,0,36
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0084-control,84,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0085-treatment,85,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0086-control,86,control,False,resolved,516,True,False,True,1,0,36
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0087-control,87,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0088-treatment,88,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0089-control,89,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0090-treatment,90,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0091-control,91,control,True,resolved,3624,False,False,True,7,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0092-treatment,92,treatment,True,resolved,10358,False,False,True,20,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0093-control,93,control,False,resolved,516,True,False,True,1,0,23
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0094-treatment,94,treatment,True,resolved,3985,False,False,False,,-157,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0095-treatment,95,treatment,True,resolved,7250,False,False,True,14,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0096-control,96,control,False,resolved,516,True,False,True,1,0,27
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0097-control,97,control,False,resolved,1034,False,True,True,2,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0098-treatment,98,treatment,True,resolved,4660,False,False,True,9,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0099-control,99,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0100-treatment,100,treatment,True,resolved,4142,False,False,True,8,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0101-control,101,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0102-treatment,102,treatment,True,resolved,4660,False,False,True,9,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0103-treatment,103,treatment,False,resolved,471,False,False,False,,-45,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0104-control,104,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0105-treatment,105,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0106-control,106,control,False,resolved,516,True,False,True,1,0,26
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0107-treatment,107,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0108-control,108,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0109-control,109,control,True,resolved,3624,False,False,True,7,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0110-treatment,110,treatment,True,resolved,2588,False,False,True,5,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0111-control,111,control,True,resolved,3106,False,False,True,6,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0112-treatment,112,treatment,False,resolved,1034,False,True,True,2,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0113-treatment,113,treatment,True,resolved,3106,False,False,True,6,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0114-control,114,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0115-treatment,115,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0116-control,116,control,True,resolved,4142,False,False,True,8,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0117-treatment,117,treatment,True,resolved,3106,False,False,True,6,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0118-control,118,control,False,resolved,516,True,False,True,1,0,35
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0119-control,119,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0120-treatment,120,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0121-treatment,121,treatment,False,resolved,516,True,False,True,1,0,28
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0122-control,122,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0123-control,123,control,True,resolved,2588,False,False,True,5,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0124-treatment,124,treatment,True,resolved,3624,False,False,True,7,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0125-control,125,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0126-treatment,126,treatment,False,resolved,516,True,False,True,1,0,28
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0127-treatment,127,treatment,False,resolved,516,True,False,True,1,0,36
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0128-control,128,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0129-control,129,control,False,resolved,516,True,False,True,1,0,30
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0130-treatment,130,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0131-treatment,131,treatment,True,resolved,5178,False,False,True,10,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0132-control,132,control,False,resolved,516,True,False,True,1,0,28
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0133-treatment,133,treatment,True,resolved,3624,False,False,True,7,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0134-control,134,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0135-control,135,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0136-treatment,136,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0137-treatment,137,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0138-control,138,control,False,resolved,516,True,False,True,1,0,34
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0139-control,139,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0140-treatment,140,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0141-control,141,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0142-treatment,142,treatment,False,resolved,516,True,False,True,1,0,23
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0143-control,143,control,True,resolved,8792,False,False,False,,-12,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0144-treatment,144,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0145-treatment,145,treatment,True,resolved,7768,False,False,True,15,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0146-control,146,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0147-control,147,control,False,resolved,516,True,False,True,1,0,30
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0148-treatment,148,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0149-treatment,149,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0150-control,150,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0151-control,151,control,False,ambiguous,4142,False,False,True,8,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0152-treatment,152,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0153-treatment,153,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0154-control,154,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0155-control,155,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0156-treatment,156,treatment,True,resolved,4660,False,False,True,9,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0157-control,157,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0158-treatment,158,treatment,False,resolved,516,True,False,True,1,0,36
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0159-control,159,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0160-treatment,160,treatment,False,resolved,516,True,False,True,1,0,35
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0161-treatment,161,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0162-control,162,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0163-treatment,163,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0164-control,164,control,True,resolved,3623,False,False,False,,-1,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0165-control,165,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0166-treatment,166,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0167-control,167,control,True,resolved,4142,False,False,True,8,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0168-treatment,168,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0169-treatment,169,treatment,False,resolved,516,True,False,True,1,0,25
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0170-control,170,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0171-treatment,171,treatment,True,resolved,5696,False,False,True,11,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0172-control,172,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0173-treatment,173,treatment,False,resolved,1034,False,True,True,2,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0174-control,174,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0175-control,175,control,False,resolved,516,True,False,True,1,0,30
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0176-treatment,176,treatment,False,resolved,516,True,False,True,1,0,27
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0177-treatment,177,treatment,False,resolved,516,True,False,True,1,0,23
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0178-control,178,control,False,ambiguous,3624,False,False,True,7,0,20
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0179-control,179,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0180-treatment,180,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0181-treatment,181,treatment,False,resolved,516,True,False,True,1,0,36
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0182-control,182,control,False,resolved,516,True,False,True,1,0,29
